"Church Farm School Weather Station"
"9/1/21 12:00 AM : 1 Year"
"","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway","Gateway"
"9/4/21 7:30 AM","29.67","72","50","52","70","9.2","62","62","61","83","56","58","2","N","1.0","5","N","62","62","62","0.00","0.00","0.00","0.069","0.000"
"9/4/21 8:00 AM","29.67","72","50","52","70","9.2","63","63","62","81","57","59","2","N","1.0","5","N","63","63","63","0.00","0.00","0.00","0.050","0.000"
"9/4/21 8:30 AM","29.67","72","50","52","70","9.2","64","64","63","79","57","59","1","N","0.5","4","N","64","64","64","0.00","0.00","0.00","0.025","0.000"
"9/4/21 9:00 AM","29.67","72","50","52","71","9.2","66","66","64","75","58","60","2","N","1.0","6","N","66","66","66","0.00","0.00","0.00","0.000","0.019"
"9/4/21 9:30 AM","29.67","71","50","52","70","9.2","67","67","66","73","58","61","3","N","1.5","9","N","67","67","67","0.00","0.00","0.00","0.000","0.038"
"9/4/21 10:00 AM","29.66","71","50","52","70","9.2","69","69","67","69","58","61","3","N","1.5","8","N","69","69","69","0.00","0.00","0.00","0.000","0.075"
"9/4/21 10:30 AM","29.65","72","51","53","71","9.4","70","70","69","65","58","61","3","N","1.5","8","N","70","70","70","0.00","0.00","0.00","0.000","0.106"
"9/4/21 11:00 AM","29.64","72","51","53","71","9.4","72","72","70","61","58","61","3","NE","1.5","8","N","72","72","72","0.00","0.00","0.00","0.000","0.140"
"9/4/21 11:30 AM","29.63","72","51","53","71","9.4","74","74","72","57","58","62","3","NNW","1.5","9","NNW","74","74","74","0.00","0.00","0.00","0.000","0.183"
"9/4/21 12:00 PM","29.62","72","51","53","71","9.4","74","75","74","54","57","61","2","NNW","1.0","6","N","74","74","74","0.00","0.00","0.00","0.000","0.194"
"9/4/21 12:30 PM","29.61","72","51","53","71","9.4","76","76","74","54","58","62","3","W","1.5","12","WNW","76","76","76","0.00","0.00","0.00","0.000","0.221"
"9/4/21 1:00 PM","29.59","72","50","52","71","9.2","76","76","75","55","58","63","3","NW","1.5","10","WNW","76","76","76","0.00","0.00","0.00","0.000","0.219"
"9/4/21 1:30 PM","29.58","72","51","53","71","9.4","76","77","75","54","59","63","3","NNW","1.5","10","NNE","76","77","77","0.00","0.00","0.00","0.000","0.238"
"9/4/21 2:00 PM","29.57","72","50","52","71","9.2","77","77","76","56","60","64","3","NNW","1.5","13","NE","77","77","77","0.00","0.00","0.00","0.000","0.244"
"9/4/21 2:30 PM","29.56","72","51","53","71","9.4","76","78","76","56","59","63","3","W","1.5","9","WSW","76","76","76","0.00","0.00","0.00","0.000","0.229"
"9/4/21 3:00 PM","29.55","72","51","53","71","9.4","77","77","76","55","60","64","3","WSW","1.5","9","WSW","77","77","77","0.00","0.00","0.00","0.000","0.248"
"9/4/21 3:30 PM","29.55","72","51","53","71","9.4","78","78","77","55","60","64","3","NNW","1.5","8","NNW","78","78","78","0.00","0.00","0.00","0.000","0.262"
"9/4/21 4:00 PM","29.55","72","51","53","71","9.4","77","78","76","58","61","65","3","W","1.5","9","W","77","77","77","0.00","0.00","0.00","0.000","0.242"
"9/4/21 4:30 PM","29.55","72","51","53","71","9.4","76","77","76","60","61","65","3","WSW","1.5","11","WSW","76","76","76","0.00","0.00","0.00","0.000","0.221"
"9/4/21 5:00 PM","29.54","72","51","53","71","9.4","75","76","75","63","62","65","2","WSW","1.0","6","SW","75","76","76","0.00","0.00","0.00","0.000","0.210"
"9/4/21 5:30 PM","29.55","72","52","53","71","9.6","74","75","74","65","61","64","2","SW","1.0","6","W","74","74","74","0.00","0.00","0.00","0.000","0.177"
"9/4/21 6:00 PM","29.55","72","51","53","71","9.4","71","74","71","71","61","64","1","N","0.5","3","N","71","72","72","0.00","0.00","0.00","0.000","0.125"
"9/4/21 6:30 PM","29.55","72","52","53","71","9.6","69","71","69","73","60","63","0","","0.0","2","N","69","70","70","0.00","0.00","0.00","0.000","0.092"
"9/4/21 7:00 PM","29.56","72","52","53","71","9.6","68","69","68","76","60","62","0","","0.0","2","N","68","69","69","0.00","0.00","0.00","0.000","0.060"
"9/4/21 7:30 PM","29.56","72","53","54","71","9.8","66","68","66","80","60","62","0","","0.0","1","N","66","67","67","0.00","0.00","0.00","0.000","0.029"
"9/4/21 8:00 PM","29.56","72","52","53","71","9.6","66","66","66","80","60","62","0","","0.0","2","N","66","67","67","0.00","0.00","0.00","0.000","0.019"
"9/4/21 8:30 PM","29.56","72","53","54","71","9.8","65","66","65","83","60","61","0","","0.0","0","","65","66","66","0.00","0.00","0.00","0.002","0.000"
"9/4/21 9:00 PM","29.55","72","52","53","71","9.6","65","65","65","83","60","61","0","","0.0","2","N","65","66","66","0.00","0.00","0.00","0.002","0.000"
"9/4/21 9:30 PM","29.55","72","52","53","71","9.6","64","65","64","83","59","61","0","","0.0","2","N","64","65","65","0.00","0.00","0.00","0.017","0.000"
"9/4/21 10:00 PM","29.54","72","52","53","71","9.6","64","64","64","84","59","61","0","","0.0","0","","64","64","64","0.00","0.00","0.00","0.023","0.000"
"9/4/21 10:30 PM","29.53","72","52","53","71","9.6","64","64","63","85","59","61","0","","0.0","2","N","64","64","64","0.00","0.00","0.00","0.027","0.000"
"9/4/21 11:00 PM","29.54","72","52","53","71","9.6","63","64","63","86","59","60","0","","0.0","2","N","63","64","64","0.00","0.00","0.00","0.040","0.000"
"9/4/21 11:30 PM","29.53","72","52","53","71","9.6","63","63","63","85","58","60","1","N","0.5","2","N","63","63","63","0.00","0.00","0.00","0.042","0.000"
"9/5/21 12:00 AM","29.52","72","53","54","71","9.8","62","63","62","87","58","60","0","","0.0","1","N","62","62","62","0.00","0.00","0.00","0.060","0.000"
"9/5/21 12:30 AM","29.52","72","52","53","71","9.6","62","62","61","87","58","59","0","","0.0","2","N","62","62","62","0.00","0.00","0.00","0.073","0.000"
"9/5/21 1:00 AM","29.51","72","52","53","71","9.6","62","62","62","86","57","59","1","N","0.5","4","N","62","62","62","0.00","0.00","0.00","0.069","0.000"
"9/5/21 1:30 AM","29.50","72","53","54","71","9.8","62","62","62","86","57","59","1","N","0.5","3","N","62","62","62","0.00","0.00","0.00","0.071","0.000"
"9/5/21 2:00 AM","29.51","72","53","54","71","9.8","62","62","62","86","58","59","1","N","0.5","3","N","62","62","62","0.00","0.00","0.00","0.067","0.000"
"9/5/21 2:30 AM","29.49","72","52","53","71","9.6","62","62","62","86","58","59","0","","0.0","3","N","62","63","63","0.00","0.00","0.00","0.056","0.000"
"9/5/21 3:00 AM","29.49","72","53","54","71","9.8","64","64","62","83","59","61","1","N","0.5","9","N","64","65","65","0.00","0.00","0.00","0.010","0.000"
"9/5/21 3:30 AM","29.48","72","52","53","71","9.6","65","65","64","81","59","61","2","N","1.0","6","N","65","66","66","0.00","0.00","0.00","0.000","0.004"
"9/5/21 4:00 AM","29.47","72","52","53","71","9.6","66","66","65","82","60","62","2","N","1.0","11","N","66","66","66","0.00","0.00","0.00","0.000","0.015"
"9/5/21 4:30 AM","29.47","72","52","53","71","9.6","65","66","65","83","60","62","2","N","1.0","9","N","65","66","66","0.00","0.00","0.00","0.000","0.008"
"9/5/21 5:00 AM","29.47","72","52","53","71","9.6","66","66","65","84","61","62","2","N","1.0","10","N","66","67","67","0.00","0.00","0.00","0.000","0.019"
"9/5/21 5:30 AM","29.47","72","52","53","71","9.6","66","66","66","85","61","63","2","N","1.0","8","N","66","67","67","0.00","0.00","0.00","0.000","0.017"
"9/5/21 6:00 AM","29.47","72","52","53","71","9.6","66","66","65","87","62","63","1","N","0.5","4","N","66","67","67","0.00","0.00","0.00","0.000","0.017"
"9/5/21 6:30 AM","29.46","72","52","53","71","9.6","67","67","66","86","62","64","2","N","1.0","10","N","67","68","68","0.00","0.00","0.00","0.000","0.038"
"9/5/21 7:00 AM","29.46","72","52","53","71","9.6","67","67","67","86","63","64","2","N","1.0","8","N","67","69","69","0.00","0.00","0.00","0.000","0.050"
"9/5/21 7:30 AM","29.47","72","52","53","71","9.6","68","68","67","85","64","65","3","N","1.5","12","N","68","70","70","0.00","0.00","0.00","0.000","0.067"
"9/5/21 8:00 AM","29.47","72","53","53","71","9.8","68","68","68","86","63","65","4","N","2.0","12","N","68","69","69","0.00","0.00","0.00","0.000","0.056"
"9/5/21 8:30 AM","29.46","72","53","53","71","9.8","67","68","67","88","64","65","3","N","1.5","11","N","67","69","69","0.00","0.00","0.00","0.000","0.048"
"9/5/21 9:00 AM","29.46","71","54","54","71","9.9","67","68","67","90","64","65","2","N","1.0","9","N","67","69","69","0.00","0.00","0.00","0.000","0.050"
"9/5/21 9:30 AM","29.46","71","54","54","71","9.9","68","68","67","89","65","66","2","N","1.0","6","N","68","70","70","0.00","0.00","0.00","0.000","0.062"
"9/5/21 10:00 AM","29.46","71","54","54","71","9.9","69","69","68","87","65","66","2","N","1.0","8","N","69","71","71","0.00","0.00","0.00","0.000","0.085"
"9/5/21 10:30 AM","29.45","72","55","55","71","10.1","70","70","69","86","65","66","2","N","1.0","6","N","70","71","71","0.00","0.00","0.00","0.000","0.094"
"9/5/21 11:00 AM","29.46","72","55","54","71","10.1","70","70","70","85","65","67","4","N","2.0","12","N","70","72","72","0.00","0.00","0.00","0.000","0.102"
"9/5/21 11:30 AM","29.44","72","56","55","71","10.3","71","71","70","85","66","68","2","N","1.0","5","N","71","73","73","0.00","0.00","0.00","0.000","0.123"
"9/5/21 12:00 PM","29.43","72","56","55","71","10.3","71","71","71","84","66","68","2","N","1.0","10","N","71","73","73","0.00","0.00","0.00","0.000","0.133"
"9/5/21 12:30 PM","29.42","72","55","54","71","10.1","72","72","71","82","66","68","3","N","1.5","8","N","72","74","74","0.00","0.00","0.00","0.000","0.146"
"9/5/21 1:00 PM","29.42","72","57","56","71","10.5","72","72","72","81","66","68","3","N","1.5","12","N","72","74","74","0.00","0.00","0.00","0.000","0.150"
"9/5/21 1:30 PM","29.41","71","55","54","71","10.1","72","72","72","83","66","68","3","N","1.5","10","N","72","73","73","0.01","0.00","0.00","0.000","0.137"
"9/5/21 2:00 PM","29.40","72","56","55","71","10.3","71","72","71","84","66","68","3","N","1.5","9","N","71","73","73","0.00","0.00","0.00","0.000","0.133"
"9/5/21 2:30 PM","29.40","71","56","55","71","10.3","71","72","71","84","66","67","2","N","1.0","9","N","71","73","73","0.00","0.00","0.00","0.000","0.127"
"9/5/21 3:00 PM","29.41","72","56","55","71","10.3","70","71","70","88","67","68","3","N","1.5","6","N","70","72","72","0.01","0.00","0.00","0.000","0.113"
"9/5/21 3:30 PM","29.41","72","57","56","71","10.5","70","70","70","90","67","68","2","N","1.0","6","N","70","72","72","0.00","0.00","0.00","0.000","0.108"
"9/5/21 4:00 PM","29.41","72","58","56","71","10.7","70","70","70","90","67","68","2","N","1.0","5","N","70","72","72","0.01","0.00","0.00","0.000","0.102"
"9/5/21 4:30 PM","29.40","72","59","57","71","10.9","70","70","70","91","67","68","2","N","1.0","6","N","70","72","72","0.00","0.00","0.00","0.000","0.098"
"9/5/21 5:00 PM","29.40","72","59","57","71","10.9","69","70","69","90","66","67","2","N","1.0","8","N","69","72","72","0.00","0.00","0.00","0.000","0.092"
"9/5/21 5:30 PM","29.41","72","59","56","71","10.9","69","70","69","91","66","67","3","N","1.5","10","N","69","71","71","0.00","0.00","0.00","0.000","0.087"
"9/5/21 6:00 PM","29.41","72","59","56","71","10.9","69","69","69","91","66","67","3","N","1.5","8","N","69","71","71","0.00","0.00","0.00","0.000","0.087"
"9/5/21 6:30 PM","29.40","71","58","56","71","10.7","69","69","69","92","67","67","3","N","1.5","8","N","69","71","71","0.00","0.00","0.00","0.000","0.083"
"9/5/21 7:00 PM","29.41","71","58","56","71","10.7","69","69","69","92","67","67","3","N","1.5","6","N","69","71","71","0.00","0.00","0.00","0.000","0.085"
"9/5/21 7:30 PM","29.41","71","58","56","71","10.7","69","69","69","92","67","67","2","N","1.0","6","N","69","71","71","0.00","0.00","0.00","0.000","0.085"
"9/5/21 8:00 PM","29.41","71","58","56","71","10.7","69","69","69","92","67","67","2","N","1.0","8","N","69","71","71","0.00","0.00","0.00","0.000","0.087"
"9/5/21 8:30 PM","29.41","71","58","56","71","10.7","69","69","69","92","67","68","2","N","1.0","8","N","69","72","72","0.00","0.00","0.00","0.000","0.090"
"9/5/21 9:00 PM","29.41","71","57","55","70","10.5","69","69","69","92","67","67","1","N","0.5","6","N","69","71","71","0.00","0.00","0.00","0.000","0.087"
"9/5/21 9:30 PM","29.41","71","59","56","71","10.9","69","69","69","93","67","67","0","","0.0","3","N","69","71","71","0.00","0.00","0.00","0.000","0.079"
"9/5/21 10:00 PM","29.41","71","59","56","71","10.9","69","69","69","93","67","67","1","N","0.5","3","N","69","71","71","0.00","0.00","0.00","0.000","0.079"
"9/5/21 10:30 PM","29.41","71","58","56","71","10.7","69","69","69","93","67","67","1","N","0.5","4","N","69","71","71","0.00","0.00","0.00","0.000","0.079"
"9/5/21 11:00 PM","29.42","71","58","55","70","10.7","69","69","69","93","67","67","2","N","1.0","6","N","69","71","71","0.00","0.00","0.00","0.000","0.081"
"9/5/21 11:30 PM","29.42","71","60","57","71","11.0","69","69","69","93","66","67","1","N","0.5","5","N","69","71","71","0.00","0.00","0.00","0.000","0.075"
"9/6/21 12:00 AM","29.42","71","60","57","71","11.0","68","69","68","93","66","67","0","","0.0","3","N","68","71","71","0.00","0.00","0.00","0.000","0.071"
"9/6/21 12:30 AM","29.41","71","59","56","71","10.9","68","68","68","94","67","67","1","N","0.5","4","N","68","70","70","0.00","0.00","0.00","0.000","0.069"
"9/6/21 1:00 AM","29.40","71","60","57","71","11.0","68","68","68","94","66","67","1","N","0.5","4","N","68","70","70","0.00","0.00","0.00","0.000","0.067"
"9/6/21 1:30 AM","29.40","71","60","57","71","11.0","68","68","68","94","66","67","1","N","0.5","4","N","68","70","70","0.00","0.00","0.00","0.000","0.065"
"9/6/21 2:00 AM","29.39","71","59","56","71","10.9","68","68","68","94","66","67","2","N","1.0","4","N","68","70","70","0.00","0.00","0.00","0.000","0.065"
"9/6/21 2:30 AM","29.40","71","59","56","71","10.9","68","68","68","94","66","67","2","N","1.0","6","N","68","70","70","0.00","0.00","0.00","0.000","0.065"
"9/6/21 3:00 AM","29.40","71","61","57","71","11.2","68","68","68","94","67","67","3","N","1.5","8","N","68","71","71","0.00","0.00","0.00","0.000","0.071"
"9/6/21 3:30 AM","29.40","71","60","57","71","11.0","68","68","68","94","67","67","2","N","1.0","8","N","68","71","71","0.00","0.00","0.00","0.000","0.071"
"9/6/21 4:00 AM","29.41","71","59","56","71","10.9","68","68","68","94","67","67","2","N","1.0","6","N","68","70","70","0.00","0.00","0.00","0.000","0.069"
"9/6/21 4:30 AM","29.41","71","60","57","71","11.0","68","68","68","94","67","67","2","N","1.0","5","N","68","70","70","0.00","0.00","0.00","0.000","0.069"
"9/6/21 5:00 AM","29.42","71","61","57","71","11.2","68","68","68","94","66","67","1","N","0.5","3","N","68","70","70","0.00","0.00","0.00","0.000","0.067"
"9/6/21 5:30 AM","29.43","71","60","57","71","11.0","68","68","68","93","66","67","2","N","1.0","8","N","68","70","70","0.00","0.00","0.00","0.000","0.065"
"9/6/21 6:00 AM","29.43","71","59","56","71","10.9","68","68","68","92","66","67","2","N","1.0","6","N","68","70","70","0.00","0.00","0.00","0.000","0.069"
"9/6/21 6:30 AM","29.44","71","61","57","71","11.2","69","69","68","91","66","67","2","N","1.0","5","N","69","71","71","0.00","0.00","0.00","0.000","0.085"
"9/6/21 7:00 AM","29.45","71","61","57","71","11.2","70","70","69","88","66","67","3","N","1.5","8","N","70","71","71","0.00","0.00","0.00","0.000","0.094"
"9/6/21 7:30 AM","29.45","71","60","57","71","11.0","71","71","70","81","64","66","4","N","2.0","11","N","71","72","72","0.00","0.00","0.00","0.000","0.117"
"9/6/21 8:00 AM","29.46","71","59","56","71","10.9","72","72","71","76","65","67","4","NNW","2.0","11","NNW","72","74","74","0.00","0.00","0.00","0.000","0.156"
"9/6/21 8:30 AM","29.47","72","58","56","71","10.7","74","74","73","70","64","67","3","NNW","1.5","7","WNW","74","76","76","0.00","0.00","0.00","0.000","0.198"
"9/6/21 9:00 AM","29.48","72","58","56","71","10.7","74","75","74","65","62","65","8","NNW","4.0","19","NNW","73","75","74","0.01","0.00","0.00","0.000","0.196"
"9/6/21 9:30 AM","29.48","72","58","57","72","10.7","76","76","74","64","63","66","8","NNW","4.0","18","WNW","75","76","76","0.00","0.00","0.00","0.000","0.223"
"9/6/21 10:00 AM","29.48","72","58","57","72","10.7","76","77","75","61","62","66","6","NW","3.0","17","WNW","76","77","77","0.00","0.00","0.00","0.000","0.238"
"9/6/21 10:30 AM","29.46","72","58","57","72","10.6","78","78","76","56","61","65","7","NNW","3.5","16","NW","78","78","78","0.00","0.00","0.00","0.000","0.265"
"9/6/21 11:00 AM","29.45","73","58","57","73","10.6","79","79","78","51","59","64","6","NNW","3.0","15","NNW","79","79","79","0.00","0.00","0.00","0.000","0.290"
"9/6/21 11:30 AM","29.44","73","58","57","73","10.6","79","79","79","50","59","64","8","NNW","4.0","19","W","78","79","78","0.00","0.00","0.00","0.000","0.290"
"9/6/21 12:00 PM","29.44","73","57","57","73","10.4","81","81","79","50","60","65","6","NNW","3.0","15","NW","81","81","81","0.00","0.00","0.00","0.000","0.329"
"9/6/21 12:30 PM","29.44","74","58","58","74","10.6","81","81","80","47","59","64","7","NNW","3.5","17","WNW","81","81","81","0.00","0.00","0.00","0.000","0.331"
"9/6/21 1:00 PM","29.43","74","58","58","74","10.6","80","81","80","49","59","64","9","NNW","4.5","19","NW","79","80","79","0.00","0.00","0.00","0.000","0.315"
"9/6/21 1:30 PM","29.42","74","58","59","75","10.6","81","81","80","48","60","64","7","NNW","3.5","20","N","81","81","81","0.00","0.00","0.00","0.000","0.335"
"9/6/21 2:00 PM","29.42","75","57","59","75","10.4","82","82","80","46","59","64","8","NNW","4.0","18","NNW","81","82","81","0.00","0.00","0.00","0.000","0.350"
"9/6/21 2:30 PM","29.42","75","57","59","75","10.3","82","82","81","48","60","65","8","NNW","4.0","19","WNW","81","82","82","0.00","0.00","0.00","0.000","0.356"
"9/6/21 3:00 PM","29.42","76","56","59","76","10.2","82","82","82","48","60","65","8","NW","4.0","18","W","81","82","81","0.00","0.00","0.00","0.000","0.352"
"9/6/21 3:30 PM","29.42","76","56","59","76","10.2","82","82","81","48","60","65","8","NNW","4.0","22","NNW","81","82","81","0.00","0.00","0.00","0.000","0.344"
"9/6/21 4:00 PM","29.42","76","55","59","76","10.0","81","82","81","48","60","65","7","NW","3.5","15","NW","81","81","81","0.00","0.00","0.00","0.000","0.340"
"9/6/21 4:30 PM","29.43","76","54","58","76","9.8","81","81","81","49","60","65","6","NNW","3.0","15","WNW","81","81","81","0.00","0.00","0.00","0.000","0.331"
"9/6/21 5:00 PM","29.43","76","54","59","77","9.8","80","81","80","53","61","65","6","NNW","3.0","15","NNW","80","80","80","0.00","0.00","0.00","0.000","0.306"
"9/6/21 5:30 PM","29.44","76","53","58","77","9.6","78","80","78","54","60","65","4","NW","2.0","10","W","78","79","79","0.00","0.00","0.00","0.000","0.279"
"9/6/21 6:00 PM","29.44","76","53","58","77","9.6","77","78","77","56","60","64","3","N","1.5","10","WNW","77","77","77","0.00","0.00","0.00","0.000","0.248"
"9/6/21 6:30 PM","29.45","76","52","58","77","9.5","74","77","74","64","61","64","1","N","0.5","2","N","74","74","74","0.00","0.00","0.00","0.000","0.181"
